case,family,trial_id,acquisition,mIoU,source_root,output_dir,denoise_retained_ratio,depth_nan_ratio,depth_outlier_ratio,det_midpoint_ratio,det_real_detection_ratio,det_fallback_ratio,det_x_spacing_cv,det_y_std,det_ring_count_error,det_n_points,sam_fill_rate,sam_ring_completeness,sam_segment_size_cv,sam_ontology_divergence,orient_invariant_ok,orient_h_ring_corr,overlay_json
1-1,t1&2,1-1-t020,ei,0.727,/home/boringtao/Projects/Proxy4Tun/data/bo/1-1-bo-proxy,/home/boringtao/Projects/Proxy4Tun/data/bo/1-1-bo-proxy/runs/1-1-t020,0.7912156814747126,0.11252914502655499,0.003775875027931826,0.4,0.6,0.4,0.33333333333333326,362.0554737506257,0.0,10.0,0.7608736916459304,0.8888888888888888,1.2209964246564422,0.1978593684891662,1.0,0.9860555705685724,"{""denoising"": {""mask_r_low"": 2.230866987291783, ""mask_r_high"": 2.781464701560992, ""z_step"": 0.007492163214505378, ""grad_threshold"": 0.18456131580104934}, ""enhancing"": {""curvature_threshold"": 0.00613190826472218, ""inter_radius"": 0.022959276043264587}, ""detecting"": {""binary_threshold"": 129, ""hough_threshold_oblique"": 71, ""hough_threshold_horizontal"": 76, ""hough_threshold_vertical"": 408, ""maxLineGap_oblique"": 55}, ""sam"": {""processing.y_bounds"": [4338, 13300]}}"
1-1,t1&2,1-1-t021,uncertainty,0.042,/home/boringtao/Projects/Proxy4Tun/data/bo/1-1-bo-proxy,/home/boringtao/Projects/Proxy4Tun/data/bo/1-1-bo-proxy/runs/1-1-t021,0.04878263818946927,0.7889873032323037,0.001977118299212783,0.1,0.4,0.6,0.40824829046386296,207.53991915363991,0.0,10.0,0.04202654723143929,1.0,1.093379935254709,0.156878714958557,1.0,0.9860555705685724,"{""denoising"": {""mask_r_low"": 2.4449824774488857, ""mask_r_high"": 2.7421874084401776, ""z_step"": 0.0015140630931422781, ""grad_threshold"": 0.1839319773453177}, ""enhancing"": {""curvature_threshold"": 0.007455810575575823, ""inter_radius"": 0.055598364773021505}, ""detecting"": {""binary_threshold"": 134, ""hough_threshold_oblique"": 78, ""hough_threshold_horizontal"": 76, ""hough_threshold_vertical"": 477, ""maxLineGap_oblique"": 70}, ""sam"": {""processing.y_bounds"": [3780, 13300]}}"
1-1,t1&2,1-1-t022,ei,0.801,/home/boringtao/Projects/Proxy4Tun/data/bo/1-1-bo-proxy,/home/boringtao/Projects/Proxy4Tun/data/bo/1-1-bo-proxy/runs/1-1-t022,0.74953298073941,0.12413756716474905,0.0028593024398078795,0.4,0.5,0.5,0.34641016151377535,395.9713139627914,0.0,10.0,0.7227902287434926,0.8888888888888888,1.2863913529535933,0.22331549558935587,1.0,0.9860555705685724,"{""denoising"": {""mask_r_low"": 2.3776611701478685, ""mask_r_high"": 2.7797832900643695, ""z_step"": 0.0028246205486335612, ""grad_threshold"": 0.12712437531450313}, ""enhancing"": {""curvature_threshold"": 0.0020488367862586104, ""inter_radius"": 0.0222671275613823}, ""detecting"": {""binary_threshold"": 103, ""hough_threshold_oblique"": 77, ""hough_threshold_horizontal"": 86, ""hough_threshold_vertical"": 407, ""maxLineGap_oblique"": 42}, ""sam"": {""processing.y_bounds"": [3740, 13300]}}"
1-1,t1&2,1-1-t023,uncertainty,0.786,/home/boringtao/Projects/Proxy4Tun/data/bo/1-1-bo-proxy,/home/boringtao/Projects/Proxy4Tun/data/bo/1-1-bo-proxy/runs/1-1-t023,0.7730862064136966,0.10221065078875126,0.0038413878562577448,0.5,0.7,0.3,3.773771716607962e-16,362.6398707434426,0.0,10.0,0.7403901905729011,0.8888888888888888,1.2751697959451205,0.21895475655115892,1.0,0.9860555705685724,"{""denoising"": {""mask_r_low"": 2.4546814605744793, ""mask_r_high"": 2.850778761219881, ""z_step"": 0.004267136119559596, ""grad_threshold"": 0.14795816620484323}, ""enhancing"": {""curvature_threshold"": 0.001830300119606351, ""inter_radius"": 0.07861728819060061}, ""detecting"": {""binary_threshold"": 112, ""hough_threshold_oblique"": 64, ""hough_threshold_horizontal"": 85, ""hough_threshold_vertical"": 795, ""maxLineGap_oblique"": 25}, ""sam"": {""processing.y_bounds"": [4394, 13300]}}"
1-1,t1&2,1-1-t024,ei,0.796,/home/boringtao/Projects/Proxy4Tun/data/bo/1-1-bo-proxy,/home/boringtao/Projects/Proxy4Tun/data/bo/1-1-bo-proxy/runs/1-1-t024,0.7550646047632334,0.11244928891964277,0.00312084079122493,0.5,0.6,0.4,0.33333333333333326,361.94660496198503,0.0,10.0,0.728697335215586,0.8888888888888888,1.2718967038182982,0.21929629777243836,1.0,0.9860555705685724,"{""denoising"": {""mask_r_low"": 2.3896416377955036, ""mask_r_high"": 2.783661584996363, ""z_step"": 0.0011391548044447062, ""grad_threshold"": 0.20207286910628536}, ""enhancing"": {""curvature_threshold"": 0.00038594702516295086, ""inter_radius"": 0.035011118871270126}, ""detecting"": {""binary_threshold"": 147, ""hough_threshold_oblique"": 73, ""hough_threshold_horizontal"": 83, ""hough_threshold_vertical"": 718, ""maxLineGap_oblique"": 32}, ""sam"": {""processing.y_bounds"": [3627, 13300]}}"
1-1,t1&2,1-1-t025,uncertainty,0.036,/home/boringtao/Projects/Proxy4Tun/data/bo/1-1-bo-proxy,/home/boringtao/Projects/Proxy4Tun/data/bo/1-1-bo-proxy/runs/1-1-t025,0.06378793332178535,0.8315102114172425,0.0030552814996340025,0.0,0.5,0.5,0.5773502691896258,422.02837480553376,0.0,10.0,0.0531463250951931,1.0,1.0575590146749914,0.2155984490677492,1.0,0.9860555705685724,"{""denoising"": {""mask_r_low"": 2.3274404135758555, ""mask_r_high"": 2.7285883391633443, ""z_step"": 0.0032391287234073847, ""grad_threshold"": 0.1359195356096977}, ""enhancing"": {""curvature_threshold"": 0.003373991173761491, ""inter_radius"": 0.07846421677973417}, ""detecting"": {""binary_threshold"": 148, ""hough_threshold_oblique"": 64, ""hough_threshold_horizontal"": 55, ""hough_threshold_vertical"": 791, ""maxLineGap_oblique"": 32}, ""sam"": {""processing.y_bounds"": [4185, 13300]}}"
1-1,t1&2,1-1-t026,ei,0.717,/home/boringtao/Projects/Proxy4Tun/data/bo/1-1-bo-proxy,/home/boringtao/Projects/Proxy4Tun/data/bo/1-1-bo-proxy/runs/1-1-t026,0.744496122262064,0.11550982474774296,0.002585413347495132,0.2,0.4,0.6,4.444562381556702e-16,442.5881157175257,0.0,10.0,0.725572118042554,1.0,1.3655168920435945,0.2341301665858968,1.0,0.9860555705685724,"{""denoising"": {""mask_r_low"": 2.399633616715054, ""mask_r_high"": 2.7738228264580953, ""z_step"": 0.0023543989473914784, ""grad_threshold"": 0.23370692451570912}, ""enhancing"": {""curvature_threshold"": 0.002421100461651551, ""inter_radius"": 0.028290107459520854}, ""detecting"": {""binary_threshold"": 143, ""hough_threshold_oblique"": 86, ""hough_threshold_horizontal"": 62, ""hough_threshold_vertical"": 472, ""maxLineGap_oblique"": 51}, ""sam"": {""processing.y_bounds"": [3629, 13300]}}"
1-1,t1&2,1-1-t027,uncertainty,0.735,/home/boringtao/Projects/Proxy4Tun/data/bo/1-1-bo-proxy,/home/boringtao/Projects/Proxy4Tun/data/bo/1-1-bo-proxy/runs/1-1-t027,0.7924219966331049,0.10612478221034245,0.004359757877732147,0.5,0.7,0.3,3.773771716607962e-16,362.66211818240726,0.0,10.0,0.7567075997854978,0.8888888888888888,1.2366024606637742,0.2043662882757294,1.0,0.9860555705685724,"{""denoising"": {""mask_r_low"": 2.2153792292178927, ""mask_r_high"": 2.8038239615420495, ""z_step"": 0.00782725353396025, ""grad_threshold"": 0.13535666847517047}, ""enhancing"": {""curvature_threshold"": 0.00507387937231889, ""inter_radius"": 0.07640609264928122}, ""detecting"": {""binary_threshold"": 134, ""hough_threshold_oblique"": 60, ""hough_threshold_horizontal"": 84, ""hough_threshold_vertical"": 450, ""maxLineGap_oblique"": 43}, ""sam"": {""processing.y_bounds"": [4039, 13300]}}"
1-1,t1&2,1-1-t028,ei,0.752,/home/boringtao/Projects/Proxy4Tun/data/bo/1-1-bo-proxy,/home/boringtao/Projects/Proxy4Tun/data/bo/1-1-bo-proxy/runs/1-1-t028,0.7808339029533458,0.11175839541779424,0.0035979690261293655,0.5,0.7,0.3,3.773771716607962e-16,362.54997182305897,0.0,10.0,0.7370409286241058,0.8888888888888888,1.2852321358961112,0.20299705215674796,1.0,0.9860555705685724,"{""denoising"": {""mask_r_low"": 2.2504740943133297, ""mask_r_high"": 2.853475427356834, ""z_step"": 0.0012718353339457131, ""grad_threshold"": 0.24484628391830873}, ""enhancing"": {""curvature_threshold"": 0.006377315710614923, ""inter_radius"": 0.06695513165614964}, ""detecting"": {""binary_threshold"": 156, ""hough_threshold_oblique"": 67, ""hough_threshold_horizontal"": 78, ""hough_threshold_vertical"": 554, ""maxLineGap_oblique"": 33}, ""sam"": {""processing.y_bounds"": [4247, 13300]}}"
1-1,t1&2,1-1-t029,uncertainty,0.733,/home/boringtao/Projects/Proxy4Tun/data/bo/1-1-bo-proxy,/home/boringtao/Projects/Proxy4Tun/data/bo/1-1-bo-proxy/runs/1-1-t029,0.7953262807633703,0.11830100977538531,0.00419008031638738,0.3,0.6,0.4,3.82215538085107e-16,389.5775812329759,0.0,10.0,0.749960844026458,0.8888888888888888,1.2679155264401794,0.19735272205563975,1.0,0.9860555705685724,"{""denoising"": {""mask_r_low"": 2.2493671083268536, ""mask_r_high"": 2.86472104052697, ""z_step"": 0.007670990923212381, ""grad_threshold"": 0.15258182709276985}, ""enhancing"": {""curvature_threshold"": 0.005494566124605865, ""inter_radius"": 0.0652117450957528}, ""detecting"": {""binary_threshold"": 147, ""hough_threshold_oblique"": 66, ""hough_threshold_horizontal"": 46, ""hough_threshold_vertical"": 757, ""maxLineGap_oblique"": 63}, ""sam"": {""processing.y_bounds"": [4235, 13300]}}"
1-1,t1&2,1-1-t030,ei,0.795,/home/boringtao/Projects/Proxy4Tun/data/bo/1-1-bo-proxy,/home/boringtao/Projects/Proxy4Tun/data/bo/1-1-bo-proxy/runs/1-1-t030,0.766292774659706,0.10423879347916663,0.003430163860128088,0.5,0.7,0.3,3.773771716607962e-16,362.5209141702649,0.0,10.0,0.7323899250383521,0.8888888888888888,1.287812399702245,0.22122754541901052,1.0,0.9860555705685724,"{""denoising"": {""mask_r_low"": 2.431941233580551, ""mask_r_high"": 2.8996052733641053, ""z_step"": 0.0020316280234362457, ""grad_threshold"": 0.14823298038675076}, ""enhancing"": {""curvature_threshold"": 0.0008267350346000759, ""inter_radius"": 0.032227573976932045}, ""detecting"": {""binary_threshold"": 105, ""hough_threshold_oblique"": 48, ""hough_threshold_horizontal"": 84, ""hough_threshold_vertical"": 724, ""maxLineGap_oblique"": 26}, ""sam"": {""processing.y_bounds"": [3739, 13300]}}"
1-1,t1&2,1-1-t031,uncertainty,0.039,/home/boringtao/Projects/Proxy4Tun/data/bo/1-1-bo-proxy,/home/boringtao/Projects/Proxy4Tun/data/bo/1-1-bo-proxy/runs/1-1-t031,0.03822763986461887,0.889708328792997,0.0018478079256111293,0.0,0.2,0.8,0.0,0.375,0.0,10.0,0.03226970842024576,1.0,1.7702274338210222,0.3049403747870528,1.0,0.9860555705685724,"{""denoising"": {""mask_r_low"": 2.40838113717285, ""mask_r_high"": 2.701056341272653, ""z_step"": 0.0019616332621135418, ""grad_threshold"": 0.22949621270338896}, ""enhancing"": {""curvature_threshold"": 0.006668963220849804, ""inter_radius"": 0.07016082186177795}, ""detecting"": {""binary_threshold"": 135, ""hough_threshold_oblique"": 59, ""hough_threshold_horizontal"": 48, ""hough_threshold_vertical"": 785, ""maxLineGap_oblique"": 65}, ""sam"": {""processing.y_bounds"": [4366, 13300]}}"
1-1,t1&2,1-1-t032,ei,0.793,/home/boringtao/Projects/Proxy4Tun/data/bo/1-1-bo-proxy,/home/boringtao/Projects/Proxy4Tun/data/bo/1-1-bo-proxy/runs/1-1-t032,0.7577489930950645,0.10500615097104674,0.003510423038915816,0.3,0.5,0.5,0.34641016151377535,396.20781639160333,0.0,10.0,0.7286102066916781,0.8888888888888888,1.2745425014798777,0.2179864796635006,1.0,0.9860555705685724,"{""denoising"": {""mask_r_low"": 2.4774705677541085, ""mask_r_high"": 2.779799702499897, ""z_step"": 0.007549275094415258, ""grad_threshold"": 0.14105589539137398}, ""enhancing"": {""curvature_threshold"": 0.0022124773272548747, ""inter_radius"": 0.05978977960271485}, ""detecting"": {""binary_threshold"": 148, ""hough_threshold_oblique"": 77, ""hough_threshold_horizontal"": 60, ""hough_threshold_vertical"": 598, ""maxLineGap_oblique"": 51}, ""sam"": {""processing.y_bounds"": [4015, 13300]}}"
1-1,t1&2,1-1-t033,uncertainty,0.036,/home/boringtao/Projects/Proxy4Tun/data/bo/1-1-bo-proxy,/home/boringtao/Projects/Proxy4Tun/data/bo/1-1-bo-proxy/runs/1-1-t033,0.06141264380096111,0.8493883272534493,0.0025714425797173004,0.0,0.4,0.6,5.879542703848574e-16,145.48181122332576,0.0,10.0,0.05088565107308112,1.0,1.2207012331291558,0.31180631287136784,1.0,0.9860555705685724,"{""denoising"": {""mask_r_low"": 2.216183311079917, ""mask_r_high"": 2.718456314143825, ""z_step"": 0.0029211102168542023, ""grad_threshold"": 0.18689710714208946}, ""enhancing"": {""curvature_threshold"": 0.001765669419376567, ""inter_radius"": 0.04000059885563201}, ""detecting"": {""binary_threshold"": 124, ""hough_threshold_oblique"": 83, ""hough_threshold_horizontal"": 88, ""hough_threshold_vertical"": 680, ""maxLineGap_oblique"": 24}, ""sam"": {""processing.y_bounds"": [3869, 13300]}}"
1-1,t1&2,1-1-t034,ei,0.811,/home/boringtao/Projects/Proxy4Tun/data/bo/1-1-bo-proxy,/home/boringtao/Projects/Proxy4Tun/data/bo/1-1-bo-proxy/runs/1-1-t034,0.7499323198073214,0.10680611653965041,0.0031156857684284684,0.5,0.6,0.4,0.33333333333333326,362.2178245915581,0.0,10.0,0.7254004541055686,0.8888888888888888,1.2794318826650755,0.22218329738346437,1.0,0.9860555705685724,"{""denoising"": {""mask_r_low"": 2.4839555779351077, ""mask_r_high"": 2.7793495651083755, ""z_step"": 0.005034880808295518, ""grad_threshold"": 0.13656618813014076}, ""enhancing"": {""curvature_threshold"": 0.001418457192666106, ""inter_radius"": 0.037036787365733445}, ""detecting"": {""binary_threshold"": 147, ""hough_threshold_oblique"": 43, ""hough_threshold_horizontal"": 60, ""hough_threshold_vertical"": 587, ""maxLineGap_oblique"": 29}, ""sam"": {""processing.y_bounds"": [4103, 13300]}}"
1-1,t1&2,1-1-t035,uncertainty,0.755,/home/boringtao/Projects/Proxy4Tun/data/bo/1-1-bo-proxy,/home/boringtao/Projects/Proxy4Tun/data/bo/1-1-bo-proxy/runs/1-1-t035,0.7780966151605706,0.10867838458014924,0.003463107301446264,0.5,0.7,0.3,3.773771716607962e-16,362.51949350181866,0.0,10.0,0.7412049459958738,0.8888888888888888,1.2663396650887708,0.20430115802920223,1.0,0.9860555705685724,"{""denoising"": {""mask_r_low"": 2.206144680895581, ""mask_r_high"": 2.795165735820128, ""z_step"": 0.002717276375223729, ""grad_threshold"": 0.2490565431354535}, ""enhancing"": {""curvature_threshold"": 0.006307108186398346, ""inter_radius"": 0.024854538660899185}, ""detecting"": {""binary_threshold"": 103, ""hough_threshold_oblique"": 59, ""hough_threshold_horizontal"": 41, ""hough_threshold_vertical"": 435, ""maxLineGap_oblique"": 28}, ""sam"": {""processing.y_bounds"": [3664, 13300]}}"
1-1,t1&2,1-1-t036,ei,0.819,/home/boringtao/Projects/Proxy4Tun/data/bo/1-1-bo-proxy,/home/boringtao/Projects/Proxy4Tun/data/bo/1-1-bo-proxy/runs/1-1-t036,0.7475814055283049,0.09993008833631582,0.0030773845984559496,0.4,0.6,0.4,0.33333333333333326,362.1178387995137,0.0,10.0,0.7214262524466001,0.8888888888888888,1.2877048795819068,0.22472090506602715,1.0,0.9860555705685724,"{""denoising"": {""mask_r_low"": 2.4953158726972497, ""mask_r_high"": 2.7821427516339554, ""z_step"": 0.0025900105147083747, ""grad_threshold"": 0.19854979451493326}, ""enhancing"": {""curvature_threshold"": 0.007765260124813727, ""inter_radius"": 0.06669849166107385}, ""detecting"": {""binary_threshold"": 154, ""hough_threshold_oblique"": 84, ""hough_threshold_horizontal"": 83, ""hough_threshold_vertical"": 680, ""maxLineGap_oblique"": 35}, ""sam"": {""processing.y_bounds"": [4196, 13300]}}"
1-1,t1&2,1-1-t037,uncertainty,0.797,/home/boringtao/Projects/Proxy4Tun/data/bo/1-1-bo-proxy,/home/boringtao/Projects/Proxy4Tun/data/bo/1-1-bo-proxy/runs/1-1-t037,0.7688350605180205,0.1006647789444698,0.003919771202755615,0.5,0.7,0.3,3.773771716607962e-16,362.6705699373671,0.0,10.0,0.7349685144482949,0.8888888888888888,1.2822371336508203,0.22221947807204478,1.0,0.9860555705685724,"{""denoising"": {""mask_r_low"": 2.4945560051088527, ""mask_r_high"": 2.87386364281489, ""z_step"": 0.007380135115797524, ""grad_threshold"": 0.21618697767500744}, ""enhancing"": {""curvature_threshold"": 0.0017165082112498196, ""inter_radius"": 0.0301222763264751}, ""detecting"": {""binary_threshold"": 119, ""hough_threshold_oblique"": 70, ""hough_threshold_horizontal"": 53, ""hough_threshold_vertical"": 438, ""maxLineGap_oblique"": 22}, ""sam"": {""processing.y_bounds"": [3882, 13300]}}"
1-1,t1&2,1-1-t038,ei,0.816,/home/boringtao/Projects/Proxy4Tun/data/bo/1-1-bo-proxy,/home/boringtao/Projects/Proxy4Tun/data/bo/1-1-bo-proxy/runs/1-1-t038,0.7585082559462625,0.10007584262246125,0.0034708849610968926,0.4,0.7,0.3,3.773771716607962e-16,362.8088848129758,0.0,10.0,0.7268360002613856,0.8888888888888888,1.2949182964227914,0.2258717898404657,1.0,0.9860555705685724,"{""denoising"": {""mask_r_low"": 2.495562127024312, ""mask_r_high"": 2.8699272196532153, ""z_step"": 0.0013042313842283858, ""grad_threshold"": 0.1078270559377916}, ""enhancing"": {""curvature_threshold"": 0.0042833137400768865, ""inter_radius"": 0.0715650130870372}, ""detecting"": {""binary_threshold"": 126, ""hough_threshold_oblique"": 56, ""hough_threshold_horizontal"": 83, ""hough_threshold_vertical"": 674, ""maxLineGap_oblique"": 63}, ""sam"": {""processing.y_bounds"": [3901, 13300]}}"
1-1,t1&2,1-1-t039,uncertainty,0.127,/home/boringtao/Projects/Proxy4Tun/data/bo/1-1-bo-proxy,/home/boringtao/Projects/Proxy4Tun/data/bo/1-1-bo-proxy/runs/1-1-t039,0.20160451325753842,0.49285746134604635,0.002673873077194931,0.0,0.4,0.6,0.5443310539518175,863.5559529869013,0.0,10.0,0.18812967213743903,0.8888888888888888,1.1418668926163598,0.2660397869233731,1.0,0.9860555705685724,"{""denoising"": {""mask_r_low"": 2.214695103757885, ""mask_r_high"": 2.748627994783322, ""z_step"": 0.006073298447593243, ""grad_threshold"": 0.1894510647276976}, ""enhancing"": {""curvature_threshold"": 0.0027211548482175387, ""inter_radius"": 0.040906188241909114}, ""detecting"": {""binary_threshold"": 111, ""hough_threshold_oblique"": 67, ""hough_threshold_horizontal"": 72, ""hough_threshold_vertical"": 708, ""maxLineGap_oblique"": 35}, ""sam"": {""processing.y_bounds"": [4333, 13300]}}"
2-1,t1&2,2-1-t000,anchor_from_frozen_stage1,0.874,/home/boringtao/Projects/Proxy4Tun/data/bo/2-1-bo-proxy,/home/boringtao/Projects/Proxy4Tun/data/bo/2-1-bo-proxy/runs/2-1-t000,0.7516762466955618,0.12822247900508313,0.003911707547665319,0.8,1.0,0.0,0.0,216.02528075303007,0.0,10.0,0.7225310498347522,0.8888888888888888,1.3098328899172649,0.23690818188124552,1.0,0.9862262594301413,"{""denoising"": {""mask_r_low"": 2.32, ""mask_r_high"": 2.79, ""z_step"": 0.001, ""grad_threshold"": 0.2}, ""enhancing"": {""curvature_threshold"": 0.0005, ""inter_radius"": 0.06}, ""detecting"": {""binary_threshold"": 127, ""hough_threshold_oblique"": 50, ""hough_threshold_horizontal"": 50, ""hough_threshold_vertical"": 500, ""maxLineGap_oblique"": 40}, ""sam"": {""processing.y_bounds"": [4200, 13100]}}"
2-1,t1&2,2-1-t001,sobol_init,0.639,/home/boringtao/Projects/Proxy4Tun/data/bo/2-1-bo-proxy,/home/boringtao/Projects/Proxy4Tun/data/bo/2-1-bo-proxy/runs/2-1-t001,0.7772669117996606,0.10762825780142828,0.004231985673482076,0.7,0.9,0.1,0.0,203.53421269315774,0.0,10.0,0.7501519163158124,1.0,1.1590106628823802,0.16455886718865698,1.0,0.9862262594301413,"{""denoising"": {""mask_r_low"": 2.45517564015463, ""mask_r_high"": 2.88627320099622, ""z_step"": 0.0035390231320634484, ""grad_threshold"": 0.1546825240366161}, ""enhancing"": {""curvature_threshold"": 0.0013775800959207117, ""inter_radius"": 0.05364215262234211}, ""detecting"": {""binary_threshold"": 125, ""hough_threshold_oblique"": 59, ""hough_threshold_horizontal"": 49, ""hough_threshold_vertical"": 746, ""maxLineGap_oblique"": 73}, ""sam"": {""processing.y_bounds"": [4396, 13100]}}"
2-1,t1&2,2-1-t002,sobol_init,0.032,/home/boringtao/Projects/Proxy4Tun/data/bo/2-1-bo-proxy,/home/boringtao/Projects/Proxy4Tun/data/bo/2-1-bo-proxy/runs/2-1-t002,0.08519249967446504,0.8027163796880514,0.0033823404949884536,0.0,0.5,0.5,4.0869941694827085e-16,58.984240187063094,0.0,10.0,0.07223672489091995,1.0,0.9596361096766932,0.20359614109882357,1.0,0.9862262594301413,"{""denoising"": {""mask_r_low"": 2.2765596207231287, ""mask_r_high"": 2.7311800641939046, ""z_step"": 0.006841400215402246, ""grad_threshold"": 0.18567917034961284}, ""enhancing"": {""curvature_threshold"": 0.004459666217677296, ""inter_radius"": 0.02277838118374348}, ""detecting"": {""binary_threshold"": 134, ""hough_threshold_oblique"": 72, ""hough_threshold_horizontal"": 77, ""hough_threshold_vertical"": 571, ""maxLineGap_oblique"": 49}, ""sam"": {""processing.y_bounds"": [3720, 13100]}}"
2-1,t1&2,2-1-t003,sobol_init,0.803,/home/boringtao/Projects/Proxy4Tun/data/bo/2-1-bo-proxy,/home/boringtao/Projects/Proxy4Tun/data/bo/2-1-bo-proxy/runs/2-1-t003,0.7891938927574155,0.10212180836329471,0.004121391426523461,0.8,0.9,0.1,0.0,214.67936142868072,0.0,10.0,0.7564941641398953,0.8888888888888888,1.2535584719293378,0.21450635519657563,1.0,0.9862262594301413,"{""denoising"": {""mask_r_low"": 2.2222440198063853, ""mask_r_high"": 2.8110807690769435, ""z_step"": 0.0022293442171067, ""grad_threshold"": 0.1312364768702537}, ""enhancing"": {""curvature_threshold"": 0.006827425985690206, ""inter_radius"": 0.04481460371986032}, ""detecting"": {""binary_threshold"": 110, ""hough_threshold_oblique"": 90, ""hough_threshold_horizontal"": 83, ""hough_threshold_vertical"": 482, ""maxLineGap_oblique"": 33}, ""sam"": {""processing.y_bounds"": [3947, 13100]}}"
2-1,t1&2,2-1-t004,sobol_init,0.345,/home/boringtao/Projects/Proxy4Tun/data/bo/2-1-bo-proxy,/home/boringtao/Projects/Proxy4Tun/data/bo/2-1-bo-proxy/runs/2-1-t004,0.6705079792236353,0.11798702883643084,0.0014890395992421864,0.0,0.1,0.9,0.0,0.0,0.0,10.0,0.6188590154582602,0.8888888888888888,1.5147961144268856,0.26737153940632713,1.0,0.9862262594301413,"{""denoising"": {""mask_r_low"": 2.361792198661715, ""mask_r_high"": 2.75598725900054, ""z_step"": 0.005526957769878209, ""grad_threshold"": 0.24657028587535024}, ""enhancing"": {""curvature_threshold"": 0.0036871880888938906, ""inter_radius"": 0.07570858756080269}, ""detecting"": {""binary_threshold"": 150, ""hough_threshold_oblique"": 52, ""hough_threshold_horizontal"": 55, ""hough_threshold_vertical"": 607, ""maxLineGap_oblique"": 61}, ""sam"": {""processing.y_bounds"": [4174, 13100]}}"
2-1,t1&2,2-1-t005,sobol_init,0.805,/home/boringtao/Projects/Proxy4Tun/data/bo/2-1-bo-proxy,/home/boringtao/Projects/Proxy4Tun/data/bo/2-1-bo-proxy/runs/2-1-t005,0.788557291053059,0.09624669276173807,0.004705385482838644,0.8,0.9,0.1,0.0,214.63568584214968,0.0,10.0,0.7520994421467533,0.8888888888888888,1.267612736192087,0.21676903557949506,1.0,0.9862262594301413,"{""denoising"": {""mask_r_low"": 2.419744651205838, ""mask_r_high"": 2.825080943107605, ""z_step"": 0.007396514045074582, ""grad_threshold"": 0.22198562268167735}, ""enhancing"": {""curvature_threshold"": 0.002779248477704823, ""inter_radius"": 0.06255593286827206}, ""detecting"": {""binary_threshold"": 106, ""hough_threshold_oblique"": 84, ""hough_threshold_horizontal"": 84, ""hough_threshold_vertical"": 525, ""maxLineGap_oblique"": 21}, ""sam"": {""processing.y_bounds"": [4044, 13100]}}"
2-1,t1&2,2-1-t006,sobol_init,0.826,/home/boringtao/Projects/Proxy4Tun/data/bo/2-1-bo-proxy,/home/boringtao/Projects/Proxy4Tun/data/bo/2-1-bo-proxy/runs/2-1-t006,0.7691946781751027,0.10543686023172075,0.004065199943688055,0.7,0.9,0.1,0.0,214.62391057979366,0.0,10.0,0.7351922929856,0.8888888888888888,1.2848430126526216,0.2215246930934308,1.0,0.9862262594301413,"{""denoising"": {""mask_r_low"": 2.241495129372925, ""mask_r_high"": 2.782512139901519, ""z_step"": 0.003641038932837546, ""grad_threshold"": 0.11837163656018675}, ""enhancing"": {""curvature_threshold"": 0.007878470872808248, ""inter_radius"": 0.03166280733421445}, ""detecting"": {""binary_threshold"": 154, ""hough_threshold_oblique"": 46, ""hough_threshold_horizontal"": 63, ""hough_threshold_vertical"": 751, ""maxLineGap_oblique"": 57}, ""sam"": {""processing.y_bounds"": [3866, 13100]}}"
2-1,t1&2,2-1-t007,sobol_init,0.823,/home/boringtao/Projects/Proxy4Tun/data/bo/2-1-bo-proxy,/home/boringtao/Projects/Proxy4Tun/data/bo/2-1-bo-proxy/runs/2-1-t007,0.7788666836151537,0.1110410980428672,0.004684344683500841,0.7,0.9,0.1,0.0,214.61051841062027,0.0,10.0,0.7422910220557688,0.8888888888888888,1.2902043022334408,0.22384997821150576,1.0,0.9862262594301413,"{""denoising"": {""mask_r_low"": 2.3321623134426774, ""mask_r_high"": 2.85027605202049, ""z_step"": 0.005204479751177132, ""grad_threshold"": 0.2079133595805615}, ""enhancing"": {""curvature_threshold"": 0.005375006375834346, ""inter_radius"": 0.03968059375882149}, ""detecting"": {""binary_threshold"": 122, ""hough_threshold_oblique"": 53, ""hough_threshold_horizontal"": 45, ""hough_threshold_vertical"": 690, ""maxLineGap_oblique"": 69}, ""sam"": {""processing.y_bounds"": [3689, 13100]}}"
2-1,t1&2,2-1-t008,sobol_init,0.036,/home/boringtao/Projects/Proxy4Tun/data/bo/2-1-bo-proxy,/home/boringtao/Projects/Proxy4Tun/data/bo/2-1-bo-proxy/runs/2-1-t008,0.049307178924349805,0.8771891560316408,0.0021011330537411355,0.0,0.3,0.7,0.33333333333333365,590.9833520116711,0.0,10.0,0.04241203838625602,1.0,1.4758797133985144,0.26873499920807997,1.0,0.9862262594301413,"{""denoising"": {""mask_r_low"": 2.4720764165744185, ""mask_r_high"": 2.707706845737994, ""z_step"": 0.0014571928139775992, ""grad_threshold"": 0.16988896802067757}, ""enhancing"": {""curvature_threshold"": 0.0003341702821664512, ""inter_radius"": 0.07054533794522286}, ""detecting"": {""binary_threshold"": 138, ""hough_threshold_oblique"": 65, ""hough_threshold_horizontal"": 66, ""hough_threshold_vertical"": 416, ""maxLineGap_oblique"": 38}, ""sam"": {""processing.y_bounds"": [4214, 13100]}}"
